operator,precision,nodes,implementation,sample_index,device_event_ms,host_wall_ms
pair_score_epilogue,fp32,512,PyTorch reference,5,0.36201798915863037,0.37939101457595825
pair_score_epilogue,fp32,512,PyTorch reference,6,0.3286390006542206,0.345766544342041
pair_score_epilogue,fp32,512,PyTorch reference,7,0.29760900139808655,0.35025179386138916
pair_score_epilogue,fp32,512,PyTorch reference,8,0.2968280017375946,0.3137364983558655
pair_score_epilogue,fp32,512,PyTorch reference,9,0.29561400413513184,0.3127977252006531
pair_score_epilogue,fp32,512,Optimized FlagOS MUSA backend,0,0.3264569938182831,0.35046786069869995
pair_score_epilogue,fp32,512,Optimized FlagOS MUSA backend,1,0.30962100625038147,0.3280937671661377
pair_score_epilogue,fp32,512,Optimized FlagOS MUSA backend,2,0.2999660074710846,0.3179684281349182
pair_score_epilogue,fp32,512,Optimized FlagOS MUSA backend,3,0.2999759912490845,0.3181770443916321
pair_score_epilogue,fp32,512,Optimized FlagOS MUSA backend,4,0.29918500781059265,0.3174245357513428
pair_score_epilogue,fp32,512,Optimized FlagOS MUSA backend,5,0.3023039996623993,0.318281352519989
pair_score_epilogue,fp32,512,Optimized FlagOS MUSA backend,6,0.2959820032119751,0.31185150146484375
pair_score_epilogue,fp32,512,Optimized FlagOS MUSA backend,7,0.2953470051288605,0.3139004111289978
pair_score_epilogue,fp32,512,Optimized FlagOS MUSA backend,8,0.2978529930114746,0.3158152103424072
pair_score_epilogue,fp32,512,Optimized FlagOS MUSA backend,9,0.29994699358940125,0.3173723816871643
gaussian_pair_bias,fp32,1050,PyTorch reference,0,23.00937843322754,23.04111421108246
gaussian_pair_bias,fp32,1050,PyTorch reference,1,22.969024658203125,22.989049553871155
gaussian_pair_bias,fp32,1050,PyTorch reference,2,22.938282012939453,22.95781672000885
gaussian_pair_bias,fp32,1050,PyTorch reference,3,22.92458152770996,22.943757474422455
gaussian_pair_bias,fp32,1050,PyTorch reference,4,22.964189529418945,22.982865571975708
gaussian_pair_bias,fp32,1050,PyTorch reference,5,22.94297981262207,22.961534559726715
gaussian_pair_bias,fp32,1050,PyTorch reference,6,22.999788284301758,23.018188774585724
gaussian_pair_bias,fp32,1050,PyTorch reference,7,22.91195297241211,22.930949926376343
gaussian_pair_bias,fp32,1050,PyTorch reference,8,23.03011703491211,23.048214614391327
gaussian_pair_bias,fp32,1050,PyTorch reference,9,22.916641235351562,22.935643792152405
gaussian_pair_bias,fp32,1050,Optimized FlagOS MUSA backend,0,9.604256629943848,9.637579321861267
gaussian_pair_bias,fp32,1050,Optimized FlagOS MUSA backend,1,9.641529083251953,9.661294519901276
gaussian_pair_bias,fp32,1050,Optimized FlagOS MUSA backend,2,9.662360191345215,9.683601558208466
gaussian_pair_bias,fp32,1050,Optimized FlagOS MUSA backend,3,9.663979530334473,9.681180119514465
gaussian_pair_bias,fp32,1050,Optimized FlagOS MUSA backend,4,9.816015243530273,9.835243225097656
gaussian_pair_bias,fp32,1050,Optimized FlagOS MUSA backend,5,9.885602951049805,9.905792772769928
gaussian_pair_bias,fp32,1050,Optimized FlagOS MUSA backend,6,9.968367576599121,9.98888909816742
gaussian_pair_bias,fp32,1050,Optimized FlagOS MUSA backend,7,9.958867073059082,9.977452456951141
gaussian_pair_bias,fp32,1050,Optimized FlagOS MUSA backend,8,9.953362464904785,9.971946477890015
gaussian_pair_bias,fp32,1050,Optimized FlagOS MUSA backend,9,9.877591133117676,9.900271892547607
pair_score_epilogue,fp32,1050,PyTorch reference,0,0.7475569844245911,0.7777735590934753
pair_score_epilogue,fp32,1050,PyTorch reference,1,0.8054810166358948,0.823676586151123
pair_score_epilogue,fp32,1050,PyTorch reference,2,0.7439259886741638,0.761859118938446
pair_score_epilogue,fp32,1050,PyTorch reference,3,0.7401109933853149,0.7576867938041687
pair_score_epilogue,fp32,1050,PyTorch reference,4,0.7339730262756348,0.7502660155296326
pair_score_epilogue,fp32,1050,PyTorch reference,5,0.7712299823760986,0.8184537291526794
pair_score_epilogue,fp32,1050,PyTorch reference,6,0.7398589849472046,0.7874071598052979
pair_score_epilogue,fp32,1050,PyTorch reference,7,0.7421159744262695,0.7899999618530273
pair_score_epilogue,fp32,1050,PyTorch reference,8,0.7421140074729919,0.760197639465332
pair_score_epilogue,fp32,1050,PyTorch reference,9,0.7396889925003052,0.7572025060653687
pair_score_epilogue,fp32,1050,Optimized FlagOS MUSA backend,0,0.6944289803504944,0.7219165563583374
pair_score_epilogue,fp32,1050,Optimized FlagOS MUSA backend,1,0.6649010181427002,0.6840452551841736
pair_score_epilogue,fp32,1050,Optimized FlagOS MUSA backend,2,0.6550779938697815,0.6731897592544556
pair_score_epilogue,fp32,1050,Optimized FlagOS MUSA backend,3,0.662539005279541,0.6807968020439148
pair_score_epilogue,fp32,1050,Optimized FlagOS MUSA backend,4,0.6562870144844055,0.6788745522499084
pair_score_epilogue,fp32,1050,Optimized FlagOS MUSA backend,5,0.6593480110168457,0.6759315729141235
pair_score_epilogue,fp32,1050,Optimized FlagOS MUSA backend,6,0.6567559838294983,0.6726831197738647
pair_score_epilogue,fp32,1050,Optimized FlagOS MUSA backend,7,0.6551390290260315,0.6734207272529602
pair_score_epilogue,fp32,1050,Optimized FlagOS MUSA backend,8,0.654964029788971,0.6736144423484802
pair_score_epilogue,fp32,1050,Optimized FlagOS MUSA backend,9,0.6592450141906738,0.6778910756111145
gaussian_pair_bias,fp32,2048,PyTorch reference,0,85.1729736328125,85.2133259177208
gaussian_pair_bias,fp32,2048,PyTorch reference,1,85.52861022949219,85.5487734079361
gaussian_pair_bias,fp32,2048,PyTorch reference,2,85.50843811035156,85.52838116884232
gaussian_pair_bias,fp32,2048,PyTorch reference,3,85.01502990722656,85.03471314907074
gaussian_pair_bias,fp32,2048,PyTorch reference,4,85.37813568115234,85.39779484272003
gaussian_pair_bias,fp32,2048,PyTorch reference,5,85.01724243164062,85.03825217485428
gaussian_pair_bias,fp32,2048,PyTorch reference,6,85.0205078125,85.04036068916321
gaussian_pair_bias,fp32,2048,PyTorch reference,7,85.01741027832031,85.03657579421997
gaussian_pair_bias,fp32,2048,PyTorch reference,8,85.1217041015625,85.16480028629303
gaussian_pair_bias,fp32,2048,PyTorch reference,9,85.8468017578125,85.87963879108429
gaussian_pair_bias,fp32,2048,Optimized FlagOS MUSA backend,0,35.65939712524414,35.69278120994568
gaussian_pair_bias,fp32,2048,Optimized FlagOS MUSA backend,1,35.65505599975586,35.67511588335037
gaussian_pair_bias,fp32,2048,Optimized FlagOS MUSA backend,2,35.48693084716797,35.50955653190613
gaussian_pair_bias,fp32,2048,Optimized FlagOS MUSA backend,3,35.6872444152832,35.708703100681305
gaussian_pair_bias,fp32,2048,Optimized FlagOS MUSA backend,4,35.78901672363281,35.81105172634125
gaussian_pair_bias,fp32,2048,Optimized FlagOS MUSA backend,5,35.87102508544922,35.892583429813385
gaussian_pair_bias,fp32,2048,Optimized FlagOS MUSA backend,6,35.485496520996094,35.50922870635986
gaussian_pair_bias,fp32,2048,Optimized FlagOS MUSA backend,7,35.398563385009766,35.420529544353485
gaussian_pair_bias,fp32,2048,Optimized FlagOS MUSA backend,8,35.5063362121582,35.52704304456711
gaussian_pair_bias,fp32,2048,Optimized FlagOS MUSA backend,9,36.076351165771484,36.09515726566315
pair_score_epilogue,fp32,2048,PyTorch reference,0,1.766584038734436,1.798771321773529
pair_score_epilogue,fp32,2048,PyTorch reference,1,1.75210702419281,1.7707720398902893
pair_score_epilogue,fp32,2048,PyTorch reference,2,1.7464840412139893,1.7656460404396057
pair_score_epilogue,fp32,2048,PyTorch reference,3,1.7465399503707886,1.7648041248321533
pair_score_epilogue,fp32,2048,PyTorch reference,4,1.7389830350875854,1.7557218670845032
pair_score_epilogue,fp32,2048,PyTorch reference,5,1.7797319889068604,1.8300563097000122
pair_score_epilogue,fp32,2048,PyTorch reference,6,1.7421460151672363,1.791641116142273
pair_score_epilogue,fp32,2048,PyTorch reference,7,1.741318941116333,1.7899572849273682
pair_score_epilogue,fp32,2048,PyTorch reference,8,1.747228980064392,1.7663165926933289
pair_score_epilogue,fp32,2048,PyTorch reference,9,1.734900951385498,1.7533227801322937
pair_score_epilogue,fp32,2048,Optimized FlagOS MUSA backend,0,1.4025880098342896,1.4282241463661194
pair_score_epilogue,fp32,2048,Optimized FlagOS MUSA backend,1,1.3828389644622803,1.4027580618858337
pair_score_epilogue,fp32,2048,Optimized FlagOS MUSA backend,2,1.381003975868225,1.4000087976455688
pair_score_epilogue,fp32,2048,Optimized FlagOS MUSA backend,3,1.3864330053329468,1.404598355293274
pair_score_epilogue,fp32,2048,Optimized FlagOS MUSA backend,4,1.383070945739746,1.4040470123291016
pair_score_epilogue,fp32,2048,Optimized FlagOS MUSA backend,5,1.3832600116729736,1.4002174139022827
pair_score_epilogue,fp32,2048,Optimized FlagOS MUSA backend,6,1.3774269819259644,1.3931840658187866
pair_score_epilogue,fp32,2048,Optimized FlagOS MUSA backend,7,1.3716219663619995,1.3906583189964294
pair_score_epilogue,fp32,2048,Optimized FlagOS MUSA backend,8,1.3715349435806274,1.3904348015785217
pair_score_epilogue,fp32,2048,Optimized FlagOS MUSA backend,9,1.3875279426574707,1.406244933605194
gaussian_pair_bias,fp16,256,PyTorch reference,0,2.178338050842285,2.209670841693878
gaussian_pair_bias,fp16,256,PyTorch reference,1,2.125530958175659,2.144068479537964
gaussian_pair_bias,fp16,256,PyTorch reference,2,2.138590097427368,2.157546579837799
gaussian_pair_bias,fp16,256,PyTorch reference,3,2.1282739639282227,2.146489918231964
gaussian_pair_bias,fp16,256,PyTorch reference,4,2.139127016067505,2.1567940711975098
gaussian_pair_bias,fp16,256,PyTorch reference,5,2.1319830417633057,2.150304615497589
gaussian_pair_bias,fp16,256,PyTorch reference,6,2.134237051010132,2.1519139409065247
gaussian_pair_bias,fp16,256,PyTorch reference,7,2.1353139877319336,2.1537020802497864
gaussian_pair_bias,fp16,256,PyTorch reference,8,2.141084909439087,2.1595358848571777
gaussian_pair_bias,fp16,256,PyTorch reference,9,2.136317014694214,2.154313027858734
gaussian_pair_bias,fp16,256,Optimized FlagOS MUSA backend,0,1.0583020448684692,1.0883286595344543
gaussian_pair_bias,fp16,256,Optimized FlagOS MUSA backend,1,1.0496280193328857,1.0685548186302185
gaussian_pair_bias,fp16,256,Optimized FlagOS MUSA backend,2,1.0487600564956665,1.0694637894630432
gaussian_pair_bias,fp16,256,Optimized FlagOS MUSA backend,3,1.027614951133728,1.0464191436767578
gaussian_pair_bias,fp16,256,Optimized FlagOS MUSA backend,4,1.0313689708709717,1.0503605008125305
gaussian_pair_bias,fp16,256,Optimized FlagOS MUSA backend,5,1.0486199855804443,1.0664388537406921
gaussian_pair_bias,fp16,256,Optimized FlagOS MUSA backend,6,1.0458569526672363,1.064389944076538
gaussian_pair_bias,fp16,256,Optimized FlagOS MUSA backend,7,1.0556199550628662,1.074478030204773
gaussian_pair_bias,fp16,256,Optimized FlagOS MUSA backend,8,1.0383859872817993,1.0570287704467773
gaussian_pair_bias,fp16,256,Optimized FlagOS MUSA backend,9,1.0390419960021973,1.0576695203781128
pair_score_epilogue,fp16,256,PyTorch reference,0,0.17221300303936005,0.2148076891899109
pair_score_epilogue,fp16,256,PyTorch reference,1,0.17294800281524658,0.1936107873916626
pair_score_epilogue,fp16,256,PyTorch reference,2,0.2546899914741516,0.2741962671279907
pair_score_epilogue,fp16,256,PyTorch reference,3,0.21255600452423096,0.23224204778671265
pair_score_epilogue,fp16,256,PyTorch reference,4,0.2676050066947937,0.28549134731292725
pair_score_epilogue,fp16,256,PyTorch reference,5,0.2680320143699646,0.2862513065338135
pair_score_epilogue,fp16,256,PyTorch reference,6,0.1711689978837967,0.22195279598236084
pair_score_epilogue,fp16,256,PyTorch reference,7,0.20197400450706482,0.25650113821029663
pair_score_epilogue,fp16,256,PyTorch reference,8,0.16859999299049377,0.187605619430542
pair_score_epilogue,fp16,256,PyTorch reference,9,0.19798600673675537,0.21695345640182495
pair_score_epilogue,fp16,256,Optimized FlagOS MUSA backend,0,0.299360990524292,0.33158063888549805
pair_score_epilogue,fp16,256,Optimized FlagOS MUSA backend,1,0.20009100437164307,0.21971017122268677
pair_score_epilogue,fp16,256,Optimized FlagOS MUSA backend,2,0.2318210005760193,0.24984776973724365
pair_score_epilogue,fp16,256,Optimized FlagOS MUSA backend,3,0.18059399724006653,0.19858777523040771
pair_score_epilogue,fp16,256,Optimized FlagOS MUSA backend,4,0.21828199923038483,0.2361014485359192
pair_score_epilogue,fp16,256,Optimized FlagOS MUSA backend,5,0.1830900013446808,0.20091235637664795
pair_score_epilogue,fp16,256,Optimized FlagOS MUSA backend,6,0.21608300507068634,0.23368000984191895
pair_score_epilogue,fp16,256,Optimized FlagOS MUSA backend,7,0.17607499659061432,0.1934543251991272
pair_score_epilogue,fp16,256,Optimized FlagOS MUSA backend,8,0.21368299424648285,0.23090839385986328
pair_score_epilogue,fp16,256,Optimized FlagOS MUSA backend,9,0.1742669939994812,0.19240379333496094
gaussian_pair_bias,fp16,512,PyTorch reference,0,6.347021102905273,6.378740072250366
gaussian_pair_bias,fp16,512,PyTorch reference,1,6.321272850036621,6.392128765583038
gaussian_pair_bias,fp16,512,PyTorch reference,2,6.283522129058838,6.306372582912445
gaussian_pair_bias,fp16,512,PyTorch reference,3,6.28617000579834,6.30679726600647
gaussian_pair_bias,fp16,512,PyTorch reference,4,6.292004108428955,6.311535835266113
gaussian_pair_bias,fp16,512,PyTorch reference,5,6.281717777252197,6.302446126937866
gaussian_pair_bias,fp16,512,PyTorch reference,6,6.284204006195068,6.304502487182617
gaussian_pair_bias,fp16,512,PyTorch reference,7,6.30071496963501,6.320387125015259
gaussian_pair_bias,fp16,512,PyTorch reference,8,6.280069828033447,6.3004270195961
gaussian_pair_bias,fp16,512,PyTorch reference,9,6.268494129180908,6.2879398465156555
gaussian_pair_bias,fp16,512,Optimized FlagOS MUSA backend,0,2.883903980255127,2.914033830165863
gaussian_pair_bias,fp16,512,Optimized FlagOS MUSA backend,1,2.8487730026245117,2.8680413961410522
gaussian_pair_bias,fp16,512,Optimized FlagOS MUSA backend,2,2.8630449771881104,2.8806552290916443
gaussian_pair_bias,fp16,512,Optimized FlagOS MUSA backend,3,2.869951009750366,2.888225018978119
gaussian_pair_bias,fp16,512,Optimized FlagOS MUSA backend,4,2.856827974319458,2.87792831659317
gaussian_pair_bias,fp16,512,Optimized FlagOS MUSA backend,5,2.8332769870758057,2.854391932487488
gaussian_pair_bias,fp16,512,Optimized FlagOS MUSA backend,6,2.8731939792633057,2.892337739467621
gaussian_pair_bias,fp16,512,Optimized FlagOS MUSA backend,7,2.8629019260406494,2.8818026185035706
gaussian_pair_bias,fp16,512,Optimized FlagOS MUSA backend,8,2.860243082046509,2.879023551940918
gaussian_pair_bias,fp16,512,Optimized FlagOS MUSA backend,9,2.847522020339966,2.8651952743530273
pair_score_epilogue,fp16,512,PyTorch reference,0,0.2402849942445755,0.2714022994041443
pair_score_epilogue,fp16,512,PyTorch reference,1,0.22323399782180786,0.2419799566268921
pair_score_epilogue,fp16,512,PyTorch reference,2,0.2980419993400574,0.3156140446662903
pair_score_epilogue,fp16,512,PyTorch reference,3,0.2612999975681305,0.27886778116226196
pair_score_epilogue,fp16,512,PyTorch reference,4,0.27466699481010437,0.29075145721435547
pair_score_epilogue,fp16,512,PyTorch reference,5,0.2907339930534363,0.3066211938858032
pair_score_epilogue,fp16,512,PyTorch reference,6,0.22215400636196136,0.27086585760116577
pair_score_epilogue,fp16,512,PyTorch reference,7,0.23237000405788422,0.28395652770996094
pair_score_epilogue,fp16,512,PyTorch reference,8,0.22298100590705872,0.24053454399108887
pair_score_epilogue,fp16,512,PyTorch reference,9,0.2278829962015152,0.24467706680297852
pair_score_epilogue,fp16,512,Optimized FlagOS MUSA backend,0,0.31489598751068115,0.3423169255256653
pair_score_epilogue,fp16,512,Optimized FlagOS MUSA backend,1,0.21538400650024414,0.2337619662284851
pair_score_epilogue,fp16,512,Optimized FlagOS MUSA backend,2,0.24887000024318695,0.26661157608032227
pair_score_epilogue,fp16,512,Optimized FlagOS MUSA backend,3,0.20677100121974945,0.22414326667785645
pair_score_epilogue,fp16,512,Optimized FlagOS MUSA backend,4,0.24164199829101562,0.25991350412368774
pair_score_epilogue,fp16,512,Optimized FlagOS MUSA backend,5,0.19917599856853485,0.21673738956451416
pair_score_epilogue,fp16,512,Optimized FlagOS MUSA backend,6,0.24923300743103027,0.26919692754745483
pair_score_epilogue,fp16,512,Optimized FlagOS MUSA backend,7,0.19962500035762787,0.21713227033615112
pair_score_epilogue,fp16,512,Optimized FlagOS MUSA backend,8,0.23629599809646606,0.25507062673568726
pair_score_epilogue,fp16,512,Optimized FlagOS MUSA backend,9,0.20208899676799774,0.21961331367492676
gaussian_pair_bias,fp16,1050,PyTorch reference,0,23.35784149169922,23.40555191040039
gaussian_pair_bias,fp16,1050,PyTorch reference,1,23.330354690551758,23.365363478660583
gaussian_pair_bias,fp16,1050,PyTorch reference,2,23.33291244506836,23.367732763290405
gaussian_pair_bias,fp16,1050,PyTorch reference,3,23.47567367553711,23.51151406764984
gaussian_pair_bias,fp16,1050,PyTorch reference,4,23.5847110748291,23.62683415412903
gaussian_pair_bias,fp16,1050,PyTorch reference,5,23.312183380126953,23.341648280620575
gaussian_pair_bias,fp16,1050,PyTorch reference,6,23.281707763671875,23.311622440814972
gaussian_pair_bias,fp16,1050,PyTorch reference,7,23.258968353271484,23.278728127479553
gaussian_pair_bias,fp16,1050,PyTorch reference,8,23.157306671142578,23.178167641162872
gaussian_pair_bias,fp16,1050,PyTorch reference,9,23.813814163208008,23.84880930185318
gaussian_pair_bias,fp16,1050,Optimized FlagOS MUSA backend,0,9.804197311401367,9.83528047800064
gaussian_pair_bias,fp16,1050,Optimized FlagOS MUSA backend,1,9.812054634094238,9.834237396717072
gaussian_pair_bias,fp16,1050,Optimized FlagOS MUSA backend,2,9.80455493927002,9.82607901096344
gaussian_pair_bias,fp16,1050,Optimized FlagOS MUSA backend,3,9.88094425201416,9.901955723762512
gaussian_pair_bias,fp16,1050,Optimized FlagOS MUSA backend,4,9.969400405883789,9.993873536586761
gaussian_pair_bias,fp16,1050,Optimized FlagOS MUSA backend,5,10.129734992980957,10.153286159038544
gaussian_pair_bias,fp16,1050,Optimized FlagOS MUSA backend,6,10.169293403625488,10.188676416873932
gaussian_pair_bias,fp16,1050,Optimized FlagOS MUSA backend,7,10.194704055786133,10.214447975158691
gaussian_pair_bias,fp16,1050,Optimized FlagOS MUSA backend,8,10.10777759552002,10.127492249011993
gaussian_pair_bias,fp16,1050,Optimized FlagOS MUSA backend,9,9.956905364990234,9.977251291275024
pair_score_epilogue,fp16,1050,PyTorch reference,0,0.5491679906845093,0.5832388997077942
pair_score_epilogue,fp16,1050,PyTorch reference,1,0.5438240170478821,0.5626827478408813
pair_score_epilogue,fp16,1050,PyTorch reference,2,0.5407789945602417,0.5585029721260071
pair_score_epilogue,fp16,1050,PyTorch reference,3,0.5756930112838745,0.5932748317718506
pair_score_epilogue,fp16,1050,PyTorch reference,4,0.6011120080947876,0.6538853049278259
pair_score_epilogue,fp16,1050,PyTorch reference,5,0.5730040073394775,0.6221607327461243
pair_score_epilogue,fp16,1050,PyTorch reference,6,0.5414419770240784,0.5575940012931824
pair_score_epilogue,fp16,1050,PyTorch reference,7,0.5376390218734741,0.582963228225708
pair_score_epilogue,fp16,1050,PyTorch reference,8,0.5386030077934265,0.55675208568573
pair_score_epilogue,fp16,1050,PyTorch reference,9,0.5395619869232178,0.5574673414230347
pair_score_epilogue,fp16,1050,Optimized FlagOS MUSA backend,0,0.3613640069961548,0.38927048444747925
pair_score_epilogue,fp16,1050,Optimized FlagOS MUSA backend,1,0.269802987575531,0.2884194254875183
pair_score_epilogue,fp16,1050,Optimized FlagOS MUSA backend,2,0.30597999691963196,0.32339245080947876
pair_score_epilogue,fp16,1050,Optimized FlagOS MUSA backend,3,0.25811898708343506,0.2757534384727478
pair_score_epilogue,fp16,1050,Optimized FlagOS MUSA backend,4,0.2963019907474518,0.3140494227409363
pair_score_epilogue,fp16,1050,Optimized FlagOS MUSA backend,5,0.2581140100955963,0.27596205472946167
pair_score_epilogue,fp16,1050,Optimized FlagOS MUSA backend,6,0.29416799545288086,0.3111734986305237
pair_score_epilogue,fp16,1050,Optimized FlagOS MUSA backend,7,0.253383994102478,0.2703666687011719
pair_score_epilogue,fp16,1050,Optimized FlagOS MUSA backend,8,0.29361099004745483,0.3112480044364929
pair_score_epilogue,fp16,1050,Optimized FlagOS MUSA backend,9,0.25750499963760376,0.2800598740577698
gaussian_pair_bias,fp16,2048,PyTorch reference,0,85.56324768066406,85.60416847467422
gaussian_pair_bias,fp16,2048,PyTorch reference,1,85.4725570678711,85.49435436725616
gaussian_pair_bias,fp16,2048,PyTorch reference,2,85.759033203125,85.78870445489883
gaussian_pair_bias,fp16,2048,PyTorch reference,3,85.7901611328125,85.81142127513885
gaussian_pair_bias,fp16,2048,PyTorch reference,4,86.0633773803711,86.08482778072357
gaussian_pair_bias,fp16,2048,PyTorch reference,5,85.55366516113281,85.57835221290588
gaussian_pair_bias,fp16,2048,PyTorch reference,6,85.44264221191406,85.46999096870422
gaussian_pair_bias,fp16,2048,PyTorch reference,7,85.5320816040039,85.55552363395691
gaussian_pair_bias,fp16,2048,PyTorch reference,8,85.45215606689453,85.47326177358627
gaussian_pair_bias,fp16,2048,PyTorch reference,9,85.6984634399414,85.72124689817429
