operator,precision,nodes,implementation,sample_index,device_event_ms,host_wall_ms
pair_score_epilogue,fp32,1050,PyTorch reference,7,0.7407400012016296,0.7896274328231812
pair_score_epilogue,fp32,1050,PyTorch reference,8,0.7438830137252808,0.7628649473190308
pair_score_epilogue,fp32,1050,PyTorch reference,9,0.7378450036048889,0.7563978433609009
pair_score_epilogue,fp32,1050,Optimized FlagOS MUSA backend,0,0.6909059882164001,0.7162541151046753
pair_score_epilogue,fp32,1050,Optimized FlagOS MUSA backend,1,0.6662740111351013,0.6868019700050354
pair_score_epilogue,fp32,1050,Optimized FlagOS MUSA backend,2,0.6620640158653259,0.6812810897827148
pair_score_epilogue,fp32,1050,Optimized FlagOS MUSA backend,3,0.6622939705848694,0.6809458136558533
pair_score_epilogue,fp32,1050,Optimized FlagOS MUSA backend,4,0.659807026386261,0.6789043545722961
pair_score_epilogue,fp32,1050,Optimized FlagOS MUSA backend,5,0.6601870059967041,0.6768405437469482
pair_score_epilogue,fp32,1050,Optimized FlagOS MUSA backend,6,0.6584600210189819,0.6756335496902466
pair_score_epilogue,fp32,1050,Optimized FlagOS MUSA backend,7,0.6507930159568787,0.6702542304992676
pair_score_epilogue,fp32,1050,Optimized FlagOS MUSA backend,8,0.6531869769096375,0.6720274686813354
pair_score_epilogue,fp32,1050,Optimized FlagOS MUSA backend,9,0.657293975353241,0.6766840815544128
gaussian_pair_bias,fp32,2048,PyTorch reference,0,85.06121826171875,85.09618043899536
gaussian_pair_bias,fp32,2048,PyTorch reference,1,85.22738647460938,85.24805307388306
gaussian_pair_bias,fp32,2048,PyTorch reference,2,85.2724380493164,85.31469851732254
gaussian_pair_bias,fp32,2048,PyTorch reference,3,86.21089935302734,86.24535799026489
gaussian_pair_bias,fp32,2048,PyTorch reference,4,85.57603454589844,85.60590445995331
gaussian_pair_bias,fp32,2048,PyTorch reference,5,85.18768310546875,85.22700518369675
gaussian_pair_bias,fp32,2048,PyTorch reference,6,85.50687408447266,85.53000539541245
gaussian_pair_bias,fp32,2048,PyTorch reference,7,85.01215362548828,85.0357860326767
gaussian_pair_bias,fp32,2048,PyTorch reference,8,85.18518829345703,85.20721644163132
gaussian_pair_bias,fp32,2048,PyTorch reference,9,85.08848571777344,85.1082131266594
gaussian_pair_bias,fp32,2048,Optimized FlagOS MUSA backend,0,35.32658386230469,35.359129309654236
gaussian_pair_bias,fp32,2048,Optimized FlagOS MUSA backend,1,35.41842269897461,35.43872386217117
gaussian_pair_bias,fp32,2048,Optimized FlagOS MUSA backend,2,35.55765914916992,35.58102995157242
gaussian_pair_bias,fp32,2048,Optimized FlagOS MUSA backend,3,35.768455505371094,35.78956425189972
gaussian_pair_bias,fp32,2048,Optimized FlagOS MUSA backend,4,35.53804016113281,35.55906563997269
gaussian_pair_bias,fp32,2048,Optimized FlagOS MUSA backend,5,35.4868049621582,35.50742566585541
gaussian_pair_bias,fp32,2048,Optimized FlagOS MUSA backend,6,35.783653259277344,35.80555319786072
gaussian_pair_bias,fp32,2048,Optimized FlagOS MUSA backend,7,36.18539810180664,36.206603050231934
gaussian_pair_bias,fp32,2048,Optimized FlagOS MUSA backend,8,35.95667266845703,35.97526252269745
gaussian_pair_bias,fp32,2048,Optimized FlagOS MUSA backend,9,35.63882064819336,35.66155582666397
pair_score_epilogue,fp32,2048,PyTorch reference,0,1.752500057220459,1.7829909920692444
pair_score_epilogue,fp32,2048,PyTorch reference,1,1.7551250457763672,1.7736926674842834
pair_score_epilogue,fp32,2048,PyTorch reference,2,1.7404520511627197,1.7587393522262573
pair_score_epilogue,fp32,2048,PyTorch reference,3,1.7424399852752686,1.7604455351829529
pair_score_epilogue,fp32,2048,PyTorch reference,4,1.7352639436721802,1.7522573471069336
pair_score_epilogue,fp32,2048,PyTorch reference,5,1.7711329460144043,1.8207356333732605
pair_score_epilogue,fp32,2048,PyTorch reference,6,1.7537330389022827,1.8033608794212341
pair_score_epilogue,fp32,2048,PyTorch reference,7,1.7403450012207031,1.7883405089378357
pair_score_epilogue,fp32,2048,PyTorch reference,8,1.7472059726715088,1.7671436071395874
pair_score_epilogue,fp32,2048,PyTorch reference,9,1.7412910461425781,1.7603859305381775
pair_score_epilogue,fp32,2048,Optimized FlagOS MUSA backend,0,1.4001209735870361,1.4254599809646606
pair_score_epilogue,fp32,2048,Optimized FlagOS MUSA backend,1,1.3874499797821045,1.4067664742469788
pair_score_epilogue,fp32,2048,Optimized FlagOS MUSA backend,2,1.3934249877929688,1.412898302078247
pair_score_epilogue,fp32,2048,Optimized FlagOS MUSA backend,3,1.3837380409240723,1.4026537537574768
pair_score_epilogue,fp32,2048,Optimized FlagOS MUSA backend,4,1.3777689933776855,1.4068856835365295
pair_score_epilogue,fp32,2048,Optimized FlagOS MUSA backend,5,1.3813790082931519,1.3984590768814087
pair_score_epilogue,fp32,2048,Optimized FlagOS MUSA backend,6,1.3836150169372559,1.4005601406097412
pair_score_epilogue,fp32,2048,Optimized FlagOS MUSA backend,7,1.3748990297317505,1.3960301876068115
pair_score_epilogue,fp32,2048,Optimized FlagOS MUSA backend,8,1.378363013267517,1.399308443069458
pair_score_epilogue,fp32,2048,Optimized FlagOS MUSA backend,9,1.3956040143966675,1.4152303338050842
gaussian_pair_bias,fp16,256,PyTorch reference,0,2.194227933883667,2.226203680038452
gaussian_pair_bias,fp16,256,PyTorch reference,1,2.1373488903045654,2.1570324897766113
gaussian_pair_bias,fp16,256,PyTorch reference,2,2.144911050796509,2.163700759410858
gaussian_pair_bias,fp16,256,PyTorch reference,3,2.120695114135742,2.1391361951828003
gaussian_pair_bias,fp16,256,PyTorch reference,4,2.1273488998413086,2.145826816558838
gaussian_pair_bias,fp16,256,PyTorch reference,5,2.1378591060638428,2.1562427282333374
gaussian_pair_bias,fp16,256,PyTorch reference,6,2.13092303276062,2.1496713161468506
gaussian_pair_bias,fp16,256,PyTorch reference,7,2.1226069927215576,2.1409541368484497
gaussian_pair_bias,fp16,256,PyTorch reference,8,2.1305270195007324,2.1491646766662598
gaussian_pair_bias,fp16,256,PyTorch reference,9,2.1306710243225098,2.149432897567749
gaussian_pair_bias,fp16,256,Optimized FlagOS MUSA backend,0,1.064950942993164,1.0941997170448303
gaussian_pair_bias,fp16,256,Optimized FlagOS MUSA backend,1,1.0477559566497803,1.068010926246643
gaussian_pair_bias,fp16,256,Optimized FlagOS MUSA backend,2,1.0684460401535034,1.0882019996643066
gaussian_pair_bias,fp16,256,Optimized FlagOS MUSA backend,3,1.0562880039215088,1.0757818818092346
gaussian_pair_bias,fp16,256,Optimized FlagOS MUSA backend,4,1.0387159585952759,1.0595396161079407
gaussian_pair_bias,fp16,256,Optimized FlagOS MUSA backend,5,1.040719985961914,1.0620653629302979
gaussian_pair_bias,fp16,256,Optimized FlagOS MUSA backend,6,1.0425610542297363,1.0612159967422485
gaussian_pair_bias,fp16,256,Optimized FlagOS MUSA backend,7,1.0453579425811768,1.063704490661621
gaussian_pair_bias,fp16,256,Optimized FlagOS MUSA backend,8,1.0483180284500122,1.0670572519302368
gaussian_pair_bias,fp16,256,Optimized FlagOS MUSA backend,9,1.032222032546997,1.0521262884140015
pair_score_epilogue,fp16,256,PyTorch reference,0,0.17567600309848785,0.2138093113899231
pair_score_epilogue,fp16,256,PyTorch reference,1,0.17288100719451904,0.19136816263198853
pair_score_epilogue,fp16,256,PyTorch reference,2,0.25543200969696045,0.27307868003845215
pair_score_epilogue,fp16,256,PyTorch reference,3,0.20942799746990204,0.22704899311065674
pair_score_epilogue,fp16,256,PyTorch reference,4,0.27119898796081543,0.2871900796890259
pair_score_epilogue,fp16,256,PyTorch reference,5,0.26071399450302124,0.2768486738204956
pair_score_epilogue,fp16,256,PyTorch reference,6,0.17118899524211884,0.22014975547790527
pair_score_epilogue,fp16,256,PyTorch reference,7,0.19792300462722778,0.2505481243133545
pair_score_epilogue,fp16,256,PyTorch reference,8,0.1670839935541153,0.1852959394454956
pair_score_epilogue,fp16,256,PyTorch reference,9,0.19763199985027313,0.21529197692871094
pair_score_epilogue,fp16,256,Optimized FlagOS MUSA backend,0,0.28057900071144104,0.31106919050216675
pair_score_epilogue,fp16,256,Optimized FlagOS MUSA backend,1,0.18952800333499908,0.20907074213027954
pair_score_epilogue,fp16,256,Optimized FlagOS MUSA backend,2,0.22307999432086945,0.24284422397613525
pair_score_epilogue,fp16,256,Optimized FlagOS MUSA backend,3,0.1804790049791336,0.200025737285614
pair_score_epilogue,fp16,256,Optimized FlagOS MUSA backend,4,0.21634399890899658,0.23586302995681763
pair_score_epilogue,fp16,256,Optimized FlagOS MUSA backend,5,0.17645500600337982,0.196114182472229
pair_score_epilogue,fp16,256,Optimized FlagOS MUSA backend,6,0.21294499933719635,0.2327561378479004
pair_score_epilogue,fp16,256,Optimized FlagOS MUSA backend,7,0.1852249950170517,0.20419806241989136
pair_score_epilogue,fp16,256,Optimized FlagOS MUSA backend,8,0.21440699696540833,0.2331063151359558
pair_score_epilogue,fp16,256,Optimized FlagOS MUSA backend,9,0.17727899551391602,0.1953616738319397
gaussian_pair_bias,fp16,512,PyTorch reference,0,6.286141872406006,6.3186511397361755
gaussian_pair_bias,fp16,512,PyTorch reference,1,6.229992866516113,6.25031441450119
gaussian_pair_bias,fp16,512,PyTorch reference,2,6.23839807510376,6.25891238451004
gaussian_pair_bias,fp16,512,PyTorch reference,3,6.235232830047607,6.255440413951874
gaussian_pair_bias,fp16,512,PyTorch reference,4,6.2380571365356445,6.258837878704071
gaussian_pair_bias,fp16,512,PyTorch reference,5,6.242837905883789,6.261646747589111
gaussian_pair_bias,fp16,512,PyTorch reference,6,6.228549003601074,6.247848272323608
gaussian_pair_bias,fp16,512,PyTorch reference,7,6.22599983215332,6.2447115778923035
gaussian_pair_bias,fp16,512,PyTorch reference,8,6.223155975341797,6.242647767066956
gaussian_pair_bias,fp16,512,PyTorch reference,9,6.254875183105469,6.273902952671051
gaussian_pair_bias,fp16,512,Optimized FlagOS MUSA backend,0,2.951931953430176,2.986334264278412
gaussian_pair_bias,fp16,512,Optimized FlagOS MUSA backend,1,2.854257106781006,2.8761476278305054
gaussian_pair_bias,fp16,512,Optimized FlagOS MUSA backend,2,2.85207200050354,2.8713345527648926
gaussian_pair_bias,fp16,512,Optimized FlagOS MUSA backend,3,2.8436150550842285,2.8633102774620056
gaussian_pair_bias,fp16,512,Optimized FlagOS MUSA backend,4,2.8548500537872314,2.8773024678230286
gaussian_pair_bias,fp16,512,Optimized FlagOS MUSA backend,5,2.8535969257354736,2.8731897473335266
gaussian_pair_bias,fp16,512,Optimized FlagOS MUSA backend,6,2.8375871181488037,2.8567761182785034
gaussian_pair_bias,fp16,512,Optimized FlagOS MUSA backend,7,2.8418450355529785,2.8608962893486023
gaussian_pair_bias,fp16,512,Optimized FlagOS MUSA backend,8,2.847956895828247,2.867177128791809
gaussian_pair_bias,fp16,512,Optimized FlagOS MUSA backend,9,2.8430368900299072,2.8613507747650146
pair_score_epilogue,fp16,512,PyTorch reference,0,0.239779993891716,0.2698153257369995
pair_score_epilogue,fp16,512,PyTorch reference,1,0.22659599781036377,0.24500489234924316
pair_score_epilogue,fp16,512,PyTorch reference,2,0.3018530011177063,0.31951069831848145
pair_score_epilogue,fp16,512,PyTorch reference,3,0.26180499792099,0.2797245979309082
pair_score_epilogue,fp16,512,PyTorch reference,4,0.2766059935092926,0.29227882623672485
pair_score_epilogue,fp16,512,PyTorch reference,5,0.28752198815345764,0.3041177988052368
pair_score_epilogue,fp16,512,PyTorch reference,6,0.2229900062084198,0.27092546224594116
pair_score_epilogue,fp16,512,PyTorch reference,7,0.22585800290107727,0.2772286534309387
pair_score_epilogue,fp16,512,PyTorch reference,8,0.22222900390625,0.24003535509109497
pair_score_epilogue,fp16,512,PyTorch reference,9,0.22737400233745575,0.24466216564178467
pair_score_epilogue,fp16,512,Optimized FlagOS MUSA backend,0,0.3112260103225708,0.3388896584510803
pair_score_epilogue,fp16,512,Optimized FlagOS MUSA backend,1,0.21178899705410004,0.2315118908882141
pair_score_epilogue,fp16,512,Optimized FlagOS MUSA backend,2,0.24430899322032928,0.26247650384902954
pair_score_epilogue,fp16,512,Optimized FlagOS MUSA backend,3,0.20274199545383453,0.22241473197937012
pair_score_epilogue,fp16,512,Optimized FlagOS MUSA backend,4,0.23657900094985962,0.25485455989837646
pair_score_epilogue,fp16,512,Optimized FlagOS MUSA backend,5,0.19656600058078766,0.21525472402572632
pair_score_epilogue,fp16,512,Optimized FlagOS MUSA backend,6,0.2321760058403015,0.25122612714767456
pair_score_epilogue,fp16,512,Optimized FlagOS MUSA backend,7,0.19376599788665771,0.2118423581123352
pair_score_epilogue,fp16,512,Optimized FlagOS MUSA backend,8,0.23252099752426147,0.24987012147903442
pair_score_epilogue,fp16,512,Optimized FlagOS MUSA backend,9,0.1965309977531433,0.21494179964065552
gaussian_pair_bias,fp16,1050,PyTorch reference,0,23.22348403930664,23.2539102435112
gaussian_pair_bias,fp16,1050,PyTorch reference,1,23.225210189819336,23.245036602020264
gaussian_pair_bias,fp16,1050,PyTorch reference,2,23.155031204223633,23.174487054347992
gaussian_pair_bias,fp16,1050,PyTorch reference,3,23.187660217285156,23.20653945207596
gaussian_pair_bias,fp16,1050,PyTorch reference,4,23.17119789123535,23.19055050611496
gaussian_pair_bias,fp16,1050,PyTorch reference,5,23.206401824951172,23.225486278533936
gaussian_pair_bias,fp16,1050,PyTorch reference,6,23.16993522644043,23.18917214870453
gaussian_pair_bias,fp16,1050,PyTorch reference,7,23.273073196411133,23.292116820812225
gaussian_pair_bias,fp16,1050,PyTorch reference,8,23.197298049926758,23.216433823108673
gaussian_pair_bias,fp16,1050,PyTorch reference,9,23.28400993347168,23.303233087062836
gaussian_pair_bias,fp16,1050,Optimized FlagOS MUSA backend,0,9.836236953735352,9.866267442703247
gaussian_pair_bias,fp16,1050,Optimized FlagOS MUSA backend,1,9.856119155883789,9.877823293209076
gaussian_pair_bias,fp16,1050,Optimized FlagOS MUSA backend,2,9.807109832763672,9.828537702560425
gaussian_pair_bias,fp16,1050,Optimized FlagOS MUSA backend,3,9.798029899597168,9.819097816944122
gaussian_pair_bias,fp16,1050,Optimized FlagOS MUSA backend,4,9.822380065917969,9.843707084655762
gaussian_pair_bias,fp16,1050,Optimized FlagOS MUSA backend,5,9.788501739501953,9.809277951717377
gaussian_pair_bias,fp16,1050,Optimized FlagOS MUSA backend,6,9.869767189025879,9.890876710414886
gaussian_pair_bias,fp16,1050,Optimized FlagOS MUSA backend,7,9.9340238571167,9.953036904335022
gaussian_pair_bias,fp16,1050,Optimized FlagOS MUSA backend,8,10.025886535644531,10.044679045677185
gaussian_pair_bias,fp16,1050,Optimized FlagOS MUSA backend,9,10.163922309875488,10.184861719608307
pair_score_epilogue,fp16,1050,PyTorch reference,0,0.5436890125274658,0.5741715431213379
pair_score_epilogue,fp16,1050,PyTorch reference,1,0.5437859892845154,0.5631446838378906
pair_score_epilogue,fp16,1050,PyTorch reference,2,0.5431349873542786,0.5609914660453796
pair_score_epilogue,fp16,1050,PyTorch reference,3,0.579043984413147,0.5972534418106079
pair_score_epilogue,fp16,1050,PyTorch reference,4,0.6031519770622253,0.6562322378158569
pair_score_epilogue,fp16,1050,PyTorch reference,5,0.5755540132522583,0.6240233778953552
pair_score_epilogue,fp16,1050,PyTorch reference,6,0.5431690216064453,0.559784471988678
pair_score_epilogue,fp16,1050,PyTorch reference,7,0.5450090169906616,0.5919188261032104
pair_score_epilogue,fp16,1050,PyTorch reference,8,0.5396440029144287,0.5568563938140869
pair_score_epilogue,fp16,1050,PyTorch reference,9,0.5409669876098633,0.5591660737991333
pair_score_epilogue,fp16,1050,Optimized FlagOS MUSA backend,0,0.35510900616645813,0.38317590951919556
pair_score_epilogue,fp16,1050,Optimized FlagOS MUSA backend,1,0.2797810137271881,0.29909610748291016
pair_score_epilogue,fp16,1050,Optimized FlagOS MUSA backend,2,0.31297600269317627,0.33182650804519653
pair_score_epilogue,fp16,1050,Optimized FlagOS MUSA backend,3,0.2579819858074188,0.27758628129959106
pair_score_epilogue,fp16,1050,Optimized FlagOS MUSA backend,4,0.29527899622917175,0.3138929605484009
pair_score_epilogue,fp16,1050,Optimized FlagOS MUSA backend,5,0.25134599208831787,0.2698376774787903
pair_score_epilogue,fp16,1050,Optimized FlagOS MUSA backend,6,0.28952398896217346,0.3084912896156311
pair_score_epilogue,fp16,1050,Optimized FlagOS MUSA backend,7,0.2542699873447418,0.2726912498474121
pair_score_epilogue,fp16,1050,Optimized FlagOS MUSA backend,8,0.2923389971256256,0.31053274869918823
pair_score_epilogue,fp16,1050,Optimized FlagOS MUSA backend,9,0.25196099281311035,0.2701207995414734
gaussian_pair_bias,fp16,2048,PyTorch reference,0,86.1352310180664,86.17550134658813
gaussian_pair_bias,fp16,2048,PyTorch reference,1,85.52029418945312,85.54066717624664
gaussian_pair_bias,fp16,2048,PyTorch reference,2,85.26773834228516,85.28776466846466
gaussian_pair_bias,fp16,2048,PyTorch reference,3,85.65535736083984,85.68411320447922
gaussian_pair_bias,fp16,2048,PyTorch reference,4,85.65030670166016,85.68735420703888
gaussian_pair_bias,fp16,2048,PyTorch reference,5,85.99075317382812,86.01637929677963
gaussian_pair_bias,fp16,2048,PyTorch reference,6,85.92977142333984,85.95328778028488
gaussian_pair_bias,fp16,2048,PyTorch reference,7,85.96642303466797,85.9881117939949
gaussian_pair_bias,fp16,2048,PyTorch reference,8,85.37938690185547,85.40142327547073
gaussian_pair_bias,fp16,2048,PyTorch reference,9,85.29035949707031,85.31194180250168
