operator,precision,nodes,implementation,sample_index,device_event_ms,host_wall_ms
gaussian_pair_bias,fp32,256,PyTorch reference,0,2.038400888442993,2.1549686789512634
gaussian_pair_bias,fp32,256,PyTorch reference,1,1.9938290119171143,2.014562487602234
gaussian_pair_bias,fp32,256,PyTorch reference,2,2.0019140243530273,2.0241886377334595
gaussian_pair_bias,fp32,256,PyTorch reference,3,2.005112886428833,2.023860812187195
gaussian_pair_bias,fp32,256,PyTorch reference,4,1.9687069654464722,1.9874125719070435
gaussian_pair_bias,fp32,256,PyTorch reference,5,1.9964580535888672,2.015121281147003
gaussian_pair_bias,fp32,256,PyTorch reference,6,1.9869979619979858,2.0055249333381653
gaussian_pair_bias,fp32,256,PyTorch reference,7,1.9896429777145386,2.0085275173187256
gaussian_pair_bias,fp32,256,PyTorch reference,8,1.973371982574463,1.9921883940696716
gaussian_pair_bias,fp32,256,PyTorch reference,9,1.9765510559082031,1.9951462745666504
gaussian_pair_bias,fp32,256,Optimized FlagOS MUSA backend,0,0.8961920142173767,0.9295344352722168
gaussian_pair_bias,fp32,256,Optimized FlagOS MUSA backend,1,0.8840460181236267,0.9037181735038757
gaussian_pair_bias,fp32,256,Optimized FlagOS MUSA backend,2,0.8894360065460205,0.9091272950172424
gaussian_pair_bias,fp32,256,Optimized FlagOS MUSA backend,3,0.8773660063743591,0.894494354724884
gaussian_pair_bias,fp32,256,Optimized FlagOS MUSA backend,4,0.8942999839782715,0.9143128991127014
gaussian_pair_bias,fp32,256,Optimized FlagOS MUSA backend,5,0.8766430020332336,0.896163284778595
gaussian_pair_bias,fp32,256,Optimized FlagOS MUSA backend,6,0.8702989816665649,0.8890852332115173
gaussian_pair_bias,fp32,256,Optimized FlagOS MUSA backend,7,0.8759819865226746,0.896260142326355
gaussian_pair_bias,fp32,256,Optimized FlagOS MUSA backend,8,0.8868740200996399,0.9075924754142761
gaussian_pair_bias,fp32,256,Optimized FlagOS MUSA backend,9,0.8744300007820129,0.8936375379562378
pair_score_epilogue,fp32,256,PyTorch reference,0,0.2077450007200241,0.2530515193939209
pair_score_epilogue,fp32,256,PyTorch reference,1,0.27495598793029785,0.2914518117904663
pair_score_epilogue,fp32,256,PyTorch reference,2,0.2218260020017624,0.2766847610473633
pair_score_epilogue,fp32,256,PyTorch reference,3,0.2099040001630783,0.22780895233154297
pair_score_epilogue,fp32,256,PyTorch reference,4,0.24258199334144592,0.2604052424430847
pair_score_epilogue,fp32,256,PyTorch reference,5,0.2797580063343048,0.29778480529785156
pair_score_epilogue,fp32,256,PyTorch reference,6,0.24150000512599945,0.2599656581878662
pair_score_epilogue,fp32,256,PyTorch reference,7,0.21504700183868408,0.2665668725967407
pair_score_epilogue,fp32,256,PyTorch reference,8,0.20729300379753113,0.22505968809127808
pair_score_epilogue,fp32,256,PyTorch reference,9,0.21360500156879425,0.23142248392105103
pair_score_epilogue,fp32,256,Optimized FlagOS MUSA backend,0,0.25506600737571716,0.28631091117858887
pair_score_epilogue,fp32,256,Optimized FlagOS MUSA backend,1,0.22860999405384064,0.24783611297607422
pair_score_epilogue,fp32,256,Optimized FlagOS MUSA backend,2,0.2287359982728958,0.24831295013427734
pair_score_epilogue,fp32,256,Optimized FlagOS MUSA backend,3,0.22964900732040405,0.2477392554283142
pair_score_epilogue,fp32,256,Optimized FlagOS MUSA backend,4,0.2289070039987564,0.24729222059249878
pair_score_epilogue,fp32,256,Optimized FlagOS MUSA backend,5,0.23124900460243225,0.248052179813385
pair_score_epilogue,fp32,256,Optimized FlagOS MUSA backend,6,0.2282869964838028,0.24504214525222778
pair_score_epilogue,fp32,256,Optimized FlagOS MUSA backend,7,0.24542400240898132,0.2639666199684143
pair_score_epilogue,fp32,256,Optimized FlagOS MUSA backend,8,0.22548100352287292,0.2437680959701538
pair_score_epilogue,fp32,256,Optimized FlagOS MUSA backend,9,0.23136399686336517,0.24981796741485596
gaussian_pair_bias,fp32,512,PyTorch reference,0,6.131885051727295,6.165467202663422
gaussian_pair_bias,fp32,512,PyTorch reference,1,6.086789131164551,6.106741726398468
gaussian_pair_bias,fp32,512,PyTorch reference,2,6.076632022857666,6.095968186855316
gaussian_pair_bias,fp32,512,PyTorch reference,3,6.075610160827637,6.0944706201553345
gaussian_pair_bias,fp32,512,PyTorch reference,4,6.065680980682373,6.084650754928589
gaussian_pair_bias,fp32,512,PyTorch reference,5,6.078939914703369,6.097577512264252
gaussian_pair_bias,fp32,512,PyTorch reference,6,6.095366954803467,6.1140283942222595
gaussian_pair_bias,fp32,512,PyTorch reference,7,6.063645839691162,6.086178123950958
gaussian_pair_bias,fp32,512,PyTorch reference,8,6.0522308349609375,6.071470677852631
gaussian_pair_bias,fp32,512,PyTorch reference,9,6.086129188537598,6.104268133640289
gaussian_pair_bias,fp32,512,Optimized FlagOS MUSA backend,0,2.6765289306640625,2.7095526456832886
gaussian_pair_bias,fp32,512,Optimized FlagOS MUSA backend,1,2.6991350650787354,2.7194246649742126
gaussian_pair_bias,fp32,512,Optimized FlagOS MUSA backend,2,2.6969830989837646,2.7161985635757446
gaussian_pair_bias,fp32,512,Optimized FlagOS MUSA backend,3,2.6627631187438965,2.68004834651947
gaussian_pair_bias,fp32,512,Optimized FlagOS MUSA backend,4,2.7018609046936035,2.72165983915329
gaussian_pair_bias,fp32,512,Optimized FlagOS MUSA backend,5,2.6768081188201904,2.699121832847595
gaussian_pair_bias,fp32,512,Optimized FlagOS MUSA backend,6,2.6690640449523926,2.6881545782089233
gaussian_pair_bias,fp32,512,Optimized FlagOS MUSA backend,7,2.6914210319519043,2.7101486921310425
gaussian_pair_bias,fp32,512,Optimized FlagOS MUSA backend,8,2.6648449897766113,2.6840493083000183
gaussian_pair_bias,fp32,512,Optimized FlagOS MUSA backend,9,2.6455368995666504,2.6708468794822693
pair_score_epilogue,fp32,512,PyTorch reference,0,0.2990899980068207,0.33190101385116577
pair_score_epilogue,fp32,512,PyTorch reference,1,0.32327398657798767,0.3395751118659973
pair_score_epilogue,fp32,512,PyTorch reference,2,0.30180200934410095,0.35706907510757446
pair_score_epilogue,fp32,512,PyTorch reference,3,0.30083099007606506,0.31872838735580444
pair_score_epilogue,fp32,512,PyTorch reference,4,0.3347170054912567,0.35306811332702637
pair_score_epilogue,fp32,512,PyTorch reference,5,0.3677310049533844,0.3853738307952881
pair_score_epilogue,fp32,512,PyTorch reference,6,0.33025598526000977,0.3486722707748413
pair_score_epilogue,fp32,512,PyTorch reference,7,0.2976579964160919,0.3487914800643921
pair_score_epilogue,fp32,512,PyTorch reference,8,0.29808199405670166,0.3160834312438965
pair_score_epilogue,fp32,512,PyTorch reference,9,0.29771000146865845,0.3157109022140503
pair_score_epilogue,fp32,512,Optimized FlagOS MUSA backend,0,0.3242639899253845,0.34896284341812134
pair_score_epilogue,fp32,512,Optimized FlagOS MUSA backend,1,0.3044849932193756,0.3245994448661804
pair_score_epilogue,fp32,512,Optimized FlagOS MUSA backend,2,0.2965260148048401,0.315055251121521
pair_score_epilogue,fp32,512,Optimized FlagOS MUSA backend,3,0.3014349937438965,0.3198981285095215
pair_score_epilogue,fp32,512,Optimized FlagOS MUSA backend,4,0.3008260130882263,0.32003968954086304
pair_score_epilogue,fp32,512,Optimized FlagOS MUSA backend,5,0.3024030029773712,0.3195330500602722
pair_score_epilogue,fp32,512,Optimized FlagOS MUSA backend,6,0.297775000333786,0.3143996000289917
pair_score_epilogue,fp32,512,Optimized FlagOS MUSA backend,7,0.29597100615501404,0.31585246324539185
pair_score_epilogue,fp32,512,Optimized FlagOS MUSA backend,8,0.2925029993057251,0.3110542893409729
pair_score_epilogue,fp32,512,Optimized FlagOS MUSA backend,9,0.30019399523735046,0.319063663482666
gaussian_pair_bias,fp32,1050,PyTorch reference,0,23.03438377380371,23.067660629749298
gaussian_pair_bias,fp32,1050,PyTorch reference,1,22.914567947387695,22.935330867767334
gaussian_pair_bias,fp32,1050,PyTorch reference,2,22.994550704956055,23.014239966869354
gaussian_pair_bias,fp32,1050,PyTorch reference,3,22.927852630615234,22.947393357753754
gaussian_pair_bias,fp32,1050,PyTorch reference,4,22.8968505859375,22.915489971637726
gaussian_pair_bias,fp32,1050,PyTorch reference,5,22.966482162475586,22.986143827438354
gaussian_pair_bias,fp32,1050,PyTorch reference,6,22.886180877685547,22.905535995960236
gaussian_pair_bias,fp32,1050,PyTorch reference,7,23.013526916503906,23.032091557979584
gaussian_pair_bias,fp32,1050,PyTorch reference,8,22.945362091064453,22.964492440223694
gaussian_pair_bias,fp32,1050,PyTorch reference,9,23.081865310668945,23.101069033145905
gaussian_pair_bias,fp32,1050,Optimized FlagOS MUSA backend,0,9.592246055603027,9.62730497121811
gaussian_pair_bias,fp32,1050,Optimized FlagOS MUSA backend,1,9.554245948791504,9.573966264724731
gaussian_pair_bias,fp32,1050,Optimized FlagOS MUSA backend,2,9.550127029418945,9.571664035320282
gaussian_pair_bias,fp32,1050,Optimized FlagOS MUSA backend,3,9.562240600585938,9.580850601196289
gaussian_pair_bias,fp32,1050,Optimized FlagOS MUSA backend,4,9.554948806762695,9.575322270393372
gaussian_pair_bias,fp32,1050,Optimized FlagOS MUSA backend,5,9.548577308654785,9.570308029651642
gaussian_pair_bias,fp32,1050,Optimized FlagOS MUSA backend,6,9.548924446105957,9.570568799972534
gaussian_pair_bias,fp32,1050,Optimized FlagOS MUSA backend,7,9.552497863769531,9.573489427566528
gaussian_pair_bias,fp32,1050,Optimized FlagOS MUSA backend,8,9.54719066619873,9.567946195602417
